"Points:0","Points:1","Points:2"
1.4654,-0.54077,0
1.4654,-0.54849,0
1.4654,-0.55621,0
1.4654,-0.56028,0
1.4775,-0.5367,0
1.4775,-0.54077,0
1.4775,-0.54849,0
1.4775,-0.55621,0
1.4775,-0.56028,0
1.4775,-0.5367,0
1.4775,-0.54077,0
1.4775,-0.54849,0
1.4775,-0.55621,0
1.4775,-0.56028,0
1.4897,-0.5367,0
1.4897,-0.54077,0
1.4897,-0.54849,0
1.4897,-0.55621,0
1.4897,-0.56028,0
1.5127,-0.5367,0
1.5127,-0.54077,0
1.5127,-0.54849,0
1.5127,-0.55621,0
1.5127,-0.56028,0
1.5357,-0.5367,0
1.5357,-0.54077,0
1.5357,-0.54849,0
1.5357,-0.55621,0
1.5357,-0.56028,0
1.5479,-0.5367,0
1.5479,-0.54077,0
1.5479,-0.54849,0
1.5479,-0.55621,0
1.5479,-0.56028,0
1.5479,-0.5367,0
1.5479,-0.54077,0
1.5479,-0.54849,0
1.5479,-0.55621,0
1.5479,-0.56028,0
1.56,-0.5367,0
1.56,-0.54077,0
1.56,-0.54849,0
1.56,-0.55621,0
1.56,-0.56028,0
1.5831,-0.5367,0
1.5831,-0.54077,0
1.5831,-0.54849,0
1.5831,-0.55621,0
1.5831,-0.56028,0
1.6061,-0.5367,0
1.6061,-0.54077,0
1.6061,-0.54849,0
1.6061,-0.55621,0
1.6061,-0.56028,0
1.6182,-0.5367,0
1.6182,-0.54077,0
1.6182,-0.54849,0
1.6182,-0.55621,0
1.6182,-0.56028,0
1.6182,-0.5367,0
1.6182,-0.54077,0
1.6182,-0.54849,0
1.6182,-0.55621,0
1.6182,-0.56028,0
1.6304,-0.5367,0
1.6304,-0.54077,0
1.6304,-0.54849,0
1.6304,-0.55621,0
1.6304,-0.56028,0
1.6534,-0.5367,0
1.6534,-0.54077,0
1.6534,-0.54849,0
1.6534,-0.55621,0
1.6534,-0.56028,0
1.6764,-0.5367,0
1.6764,-0.54077,0
1.6764,-0.54849,0
1.6764,-0.55621,0
1.6764,-0.56028,0
1.6886,-0.5367,0
1.6886,-0.54077,0
1.6886,-0.54849,0
1.6886,-0.55621,0
1.6886,-0.56028,0
1.6886,-0.5367,0
1.6886,-0.54077,0
1.6886,-0.54849,0
1.6886,-0.55621,0
1.6886,-0.56028,0
1.7007,-0.5367,0
1.7007,-0.54077,0
1.7007,-0.54849,0
1.7007,-0.55621,0
1.7007,-0.56028,0
1.7238,-0.5367,0
1.7238,-0.54077,0
1.7238,-0.54849,0
1.7238,-0.55621,0
1.7238,-0.56028,0
1.7468,-0.5367,0
1.7468,-0.54077,0
1.7468,-0.54849,0
1.7468,-0.55621,0
1.7468,-0.56028,0
1.759,-0.5367,0
1.759,-0.54077,0
1.759,-0.54849,0
1.759,-0.55621,0
1.759,-0.56028,0
1.759,-0.5367,0
1.759,-0.54077,0
1.759,-0.54849,0
1.759,-0.55621,0
1.759,-0.56028,0
1.7711,-0.5367,0
1.7711,-0.54077,0
1.7711,-0.54849,0
1.7711,-0.55621,0
1.7711,-0.56028,0
1.7941,-0.5367,0
1.7941,-0.54077,0
1.7941,-0.54849,0
1.7941,-0.55621,0
1.7941,-0.56028,0
1.8172,-0.5367,0
1.8172,-0.54077,0
1.8172,-0.54849,0
1.8172,-0.55621,0
1.8172,-0.56028,0
1.8293,-0.5367,0
1.8293,-0.54077,0
1.8293,-0.54849,0
1.8293,-0.55621,0
1.8293,-0.56028,0
1.8293,-0.5367,0
1.8293,-0.54077,0
1.8293,-0.54849,0
1.8293,-0.55621,0
1.8293,-0.56028,0
1.8415,-0.5367,0
1.8415,-0.54077,0
1.8415,-0.54849,0
1.8415,-0.55621,0
1.8415,-0.56028,0
1.8645,-0.5367,0
1.8645,-0.54077,0
1.8645,-0.54849,0
1.8645,-0.55621,0
1.8645,-0.56028,0
1.8875,-0.5367,0
1.8875,-0.54077,0
1.8875,-0.54849,0
1.8875,-0.55621,0
1.8875,-0.56028,0
1.8997,-0.5367,0
1.8997,-0.54077,0
1.8997,-0.54849,0
1.8997,-0.55621,0
1.8997,-0.56028,0
1.8997,-0.5367,0
1.8997,-0.54077,0
1.8997,-0.54849,0
1.8997,-0.55621,0
1.8997,-0.56028,0
1.9118,-0.5367,0
1.9118,-0.54077,0
1.9118,-0.54849,0
1.9118,-0.55621,0
1.9118,-0.56028,0
1.9348,-0.5367,0
1.9348,-0.54077,0
1.9348,-0.54849,0
1.9348,-0.55621,0
1.9348,-0.56028,0
1.9579,-0.5367,0
1.9579,-0.54077,0
1.9579,-0.54849,0
1.9579,-0.55621,0
1.9579,-0.56028,0
1.97,-0.5367,0
1.97,-0.54077,0
1.97,-0.54849,0
1.97,-0.55621,0
1.97,-0.56028,0
1.97,-0.5367,0
1.97,-0.54077,0
1.97,-0.54849,0
1.97,-0.55621,0
1.97,-0.56028,0
1.9822,-0.5367,0
1.9822,-0.54077,0
1.9822,-0.54849,0
1.9822,-0.55621,0
1.9822,-0.56028,0
2.0052,-0.5367,0
2.0052,-0.54077,0
2.0052,-0.54849,0
2.0052,-0.55621,0
2.0052,-0.56028,0
2.0282,-0.5367,0
2.0282,-0.54077,0
2.0282,-0.54849,0
2.0282,-0.55621,0
2.0282,-0.56028,0
2.0404,-0.5367,0
2.0404,-0.54077,0
2.0404,-0.54849,0
2.0404,-0.55621,0
2.0404,-0.56028,0
2.0404,-0.5367,0
2.0404,-0.54077,0
2.0404,-0.54849,0
2.0404,-0.55621,0
2.0404,-0.56028,0
2.0525,-0.5367,0
2.0525,-0.54077,0
2.0525,-0.54849,0
2.0525,-0.55621,0
2.0525,-0.56028,0
2.0756,-0.5367,0
2.0756,-0.54077,0
2.0756,-0.54849,0
2.0756,-0.55621,0
2.0756,-0.56028,0
2.0986,-0.5367,0
2.0986,-0.54077,0
2.0986,-0.54849,0
2.0986,-0.55621,0
2.0986,-0.56028,0
2.1107,-0.5367,0
2.1107,-0.54077,0
2.1107,-0.54849,0
2.1107,-0.55621,0
2.1107,-0.56028,0
2.1107,-0.5367,0
2.1107,-0.54077,0
2.1107,-0.54849,0
2.1107,-0.55621,0
2.1107,-0.56028,0
2.1229,-0.5367,0
2.1229,-0.54077,0
2.1229,-0.54849,0
2.1229,-0.55621,0
2.1229,-0.56028,0
2.1459,-0.5367,0
2.1459,-0.54077,0
2.1459,-0.54849,0
2.1459,-0.55621,0
2.1459,-0.56028,0
2.1689,-0.5367,0
2.1689,-0.54077,0
2.1689,-0.54849,0
2.1689,-0.55621,0
2.1689,-0.56028,0
2.1811,-0.5367,0
2.1811,-0.54077,0
2.1811,-0.54849,0
2.1811,-0.55621,0
2.1811,-0.56028,0
2.1811,-0.5367,0
2.1811,-0.54077,0
2.1811,-0.54849,0
2.1811,-0.55621,0
2.1811,-0.56028,0
2.1932,-0.5367,0
2.1932,-0.54077,0
2.1932,-0.54849,0
2.1932,-0.55621,0
2.1932,-0.56028,0
2.2163,-0.5367,0
2.2163,-0.54077,0
2.2163,-0.54849,0
2.2163,-0.55621,0
2.2163,-0.56028,0
2.2393,-0.5367,0
2.2393,-0.54077,0
2.2393,-0.54849,0
2.2393,-0.55621,0
2.2393,-0.56028,0
2.2515,-0.5367,0
2.2515,-0.54077,0
2.2515,-0.54849,0
2.2515,-0.55621,0
2.2515,-0.56028,0
2.2515,-0.5367,0
2.2515,-0.54077,0
2.2515,-0.54849,0
2.2515,-0.55621,0
2.2515,-0.56028,0
2.2636,-0.5367,0
2.2636,-0.54077,0
2.2636,-0.54849,0
2.2636,-0.55621,0
2.2636,-0.56028,0
2.2866,-0.5367,0
2.2866,-0.54077,0
2.2866,-0.54849,0
2.2866,-0.55621,0
2.2866,-0.56028,0
2.3097,-0.5367,0
2.3097,-0.54077,0
2.3097,-0.54849,0
2.3097,-0.55621,0
2.3097,-0.56028,0
2.3218,-0.5367,0
2.3218,-0.54077,0
2.3218,-0.54849,0
2.3218,-0.55621,0
2.3218,-0.56028,0
2.3218,-0.5367,0
2.3218,-0.54077,0
2.3218,-0.54849,0
2.3218,-0.55621,0
2.3218,-0.56028,0
2.334,-0.5367,0
2.334,-0.54077,0
2.334,-0.54849,0
2.334,-0.55621,0
2.334,-0.56028,0
2.357,-0.5367,0
2.357,-0.54077,0
2.357,-0.54849,0
2.357,-0.55621,0
2.357,-0.56028,0
2.38,-0.5367,0
2.38,-0.54077,0
2.38,-0.54849,0
2.38,-0.55621,0
2.38,-0.56028,0
2.3922,-0.5367,0
2.3922,-0.54077,0
2.3922,-0.54849,0
2.3922,-0.55621,0
2.3922,-0.56028,0
2.3922,-0.5367,0
2.3922,-0.54077,0
2.3922,-0.54849,0
2.3922,-0.55621,0
2.3922,-0.56028,0
2.4043,-0.5367,0
2.4043,-0.54077,0
2.4043,-0.54849,0
2.4043,-0.55621,0
2.4043,-0.56028,0
2.4274,-0.5367,0
2.4274,-0.54077,0
2.4274,-0.54849,0
2.4274,-0.55621,0
2.4274,-0.56028,0
2.4504,-0.5367,0
2.4504,-0.54077,0
2.4504,-0.54849,0
2.4504,-0.55621,0
2.4504,-0.56028,0
2.4625,-0.5367,0
2.4625,-0.54077,0
2.4625,-0.54849,0
2.4625,-0.55621,0
2.4625,-0.56028,0
2.4625,-0.5367,0
2.4625,-0.54077,0
2.4625,-0.54849,0
2.4625,-0.55621,0
2.4625,-0.56028,0
2.4747,-0.5367,0
2.4747,-0.54077,0
2.4747,-0.54849,0
2.4747,-0.55621,0
2.4747,-0.56028,0
2.4977,-0.5367,0
2.4977,-0.54077,0
2.4977,-0.54849,0
2.4977,-0.55621,0
2.4977,-0.56028,0
2.5207,-0.5367,0
2.5207,-0.54077,0
2.5207,-0.54849,0
2.5207,-0.55621,0
2.5207,-0.56028,0
2.5329,-0.5367,0
2.5329,-0.54077,0
2.5329,-0.54849,0
2.5329,-0.55621,0
2.5329,-0.56028,0
2.5329,-0.5367,0
2.5329,-0.54077,0
2.5329,-0.54849,0
2.5329,-0.55621,0
2.5329,-0.56028,0
2.545,-0.5367,0
2.545,-0.54077,0
2.545,-0.54849,0
2.545,-0.55621,0
2.545,-0.56028,0
2.5681,-0.5367,0
2.5681,-0.54077,0
2.5681,-0.54849,0
2.5681,-0.55621,0
2.5681,-0.56028,0
2.5911,-0.5367,0
2.5911,-0.54077,0
2.5911,-0.54849,0
2.5911,-0.55621,0
2.5911,-0.56028,0
2.6032,-0.5367,0
2.6032,-0.54077,0
2.6032,-0.54849,0
2.6032,-0.55621,0
2.6032,-0.56028,0
2.6032,-0.5367,0
2.6032,-0.54077,0
2.6032,-0.54849,0
2.6032,-0.55621,0
2.6032,-0.56028,0
2.6154,-0.5367,0
2.6154,-0.54077,0
2.6154,-0.54849,0
2.6154,-0.55621,0
2.6154,-0.56028,0
2.6384,-0.5367,0
2.6384,-0.54077,0
2.6384,-0.54849,0
2.6384,-0.55621,0
2.6384,-0.56028,0
2.6615,-0.5367,0
2.6615,-0.54077,0
2.6615,-0.54849,0
2.6615,-0.55621,0
2.6615,-0.56028,0
2.6736,-0.5367,0
2.6736,-0.54077,0
2.6736,-0.54849,0
2.6736,-0.55621,0
2.6736,-0.56028,0
2.6736,-0.5367,0
2.6736,-0.54077,0
2.6736,-0.54849,0
2.6736,-0.55621,0
2.6736,-0.56028,0
2.6858,-0.5367,0
2.6858,-0.54077,0
2.6858,-0.54849,0
2.6858,-0.55621,0
2.6858,-0.56028,0
2.7088,-0.5367,0
2.7088,-0.54077,0
2.7088,-0.54849,0
2.7088,-0.55621,0
2.7088,-0.56028,0
2.7318,-0.5367,0
2.7318,-0.54077,0
2.7318,-0.54849,0
2.7318,-0.55621,0
2.7318,-0.56028,0
2.744,-0.5367,0
2.744,-0.54077,0
2.744,-0.54849,0
2.744,-0.55621,0
2.744,-0.56028,0
2.744,-0.5367,0
2.744,-0.54077,0
2.744,-0.54849,0
2.744,-0.55621,0
2.744,-0.56028,0
2.7561,-0.5367,0
2.7561,-0.54077,0
2.7561,-0.54849,0
2.7561,-0.55621,0
2.7561,-0.56028,0
2.7791,-0.5367,0
2.7791,-0.54077,0
2.7791,-0.54849,0
2.7791,-0.55621,0
2.7791,-0.56028,0
2.8022,-0.5367,0
2.8022,-0.54077,0
2.8022,-0.54849,0
2.8022,-0.55621,0
2.8022,-0.56028,0
2.8143,-0.5367,0
2.8143,-0.54077,0
2.8143,-0.54849,0
2.8143,-0.55621,0
2.8143,-0.56028,0
2.8143,-0.5367,0
2.8143,-0.54077,0
2.8143,-0.54849,0
2.8143,-0.55621,0
2.8143,-0.56028,0
2.8265,-0.5367,0
2.8265,-0.54077,0
2.8265,-0.54849,0
2.8265,-0.55621,0
2.8265,-0.56028,0
2.8495,-0.5367,0
2.8495,-0.54077,0
2.8495,-0.54849,0
2.8495,-0.55621,0
2.8495,-0.56028,0
2.8725,-0.5367,0
2.8725,-0.54077,0
2.8725,-0.54849,0
2.8725,-0.55621,0
2.8725,-0.56028,0
2.8847,-0.5367,0
2.8847,-0.54077,0
2.8847,-0.54849,0
2.8847,-0.55621,0
2.8847,-0.56028,0
2.8847,-0.5367,0
2.8847,-0.54077,0
2.8847,-0.54849,0
2.8847,-0.55621,0
2.8847,-0.56028,0
2.8968,-0.5367,0
2.8968,-0.54077,0
2.8968,-0.54849,0
2.8968,-0.55621,0
2.8968,-0.56028,0
2.9199,-0.5367,0
2.9199,-0.54077,0
2.9199,-0.54849,0
2.9199,-0.55621,0
2.9199,-0.56028,0
2.9429,-0.5367,0
2.9429,-0.54077,0
2.9429,-0.54849,0
2.9429,-0.55621,0
2.9429,-0.56028,0
2.955,-0.5367,0
2.955,-0.54077,0
2.955,-0.54849,0
2.955,-0.55621,0
2.955,-0.56028,0
2.955,-0.5367,0
2.955,-0.54077,0
2.955,-0.54849,0
2.955,-0.55621,0
2.955,-0.56028,0
2.9672,-0.5367,0
2.9672,-0.54077,0
2.9672,-0.54849,0
2.9672,-0.55621,0
2.9672,-0.56028,0
2.9902,-0.5367,0
2.9902,-0.54077,0
2.9902,-0.54849,0
2.9902,-0.55621,0
2.9902,-0.56028,0
3.0132,-0.5367,0
3.0132,-0.54077,0
3.0132,-0.54849,0
3.0132,-0.55621,0
3.0132,-0.56028,0
3.0254,-0.5367,0
3.0254,-0.54077,0
3.0254,-0.54849,0
3.0254,-0.55621,0
3.0254,-0.56028,0
3.0254,-0.5367,0
3.0254,-0.54077,0
3.0254,-0.54849,0
3.0254,-0.55621,0
3.0254,-0.56028,0
3.0375,-0.5367,0
3.0375,-0.54077,0
3.0375,-0.54849,0
3.0375,-0.55621,0
3.0375,-0.56028,0
3.0606,-0.5367,0
3.0606,-0.54077,0
3.0606,-0.54849,0
3.0606,-0.55621,0
3.0606,-0.56028,0
3.0836,-0.5367,0
3.0836,-0.54077,0
3.0836,-0.54849,0
3.0836,-0.55621,0
3.0836,-0.56028,0
3.0958,-0.5367,0
3.0958,-0.54077,0
3.0958,-0.54849,0
3.0958,-0.55621,0
3.0958,-0.56028,0
3.0958,-0.5367,0
3.0958,-0.54077,0
3.0958,-0.54849,0
3.0958,-0.55621,0
3.0958,-0.56028,0
3.1079,-0.5367,0
3.1079,-0.54077,0
3.1079,-0.54849,0
3.1079,-0.55621,0
3.1079,-0.56028,0
3.1309,-0.5367,0
3.1309,-0.54077,0
3.1309,-0.54849,0
3.1309,-0.55621,0
3.1309,-0.56028,0
3.154,-0.5367,0
3.154,-0.54077,0
3.154,-0.54849,0
3.154,-0.55621,0
3.154,-0.56028,0
3.1661,-0.5367,0
3.1661,-0.54077,0
3.1661,-0.54849,0
3.1661,-0.55621,0
3.1661,-0.56028,0
3.1661,-0.5367,0
3.1661,-0.54077,0
3.1661,-0.54849,0
3.1661,-0.55621,0
3.1661,-0.56028,0
3.1783,-0.5367,0
3.1783,-0.54077,0
3.1783,-0.54849,0
3.1783,-0.55621,0
3.1783,-0.56028,0
3.2013,-0.5367,0
3.2013,-0.54077,0
3.2013,-0.54849,0
3.2013,-0.55621,0
3.2013,-0.56028,0
3.2243,-0.5367,0
3.2243,-0.54077,0
3.2243,-0.54849,0
3.2243,-0.55621,0
3.2243,-0.56028,0
3.2365,-0.5367,0
3.2365,-0.54077,0
3.2365,-0.54849,0
3.2365,-0.55621,0
3.2365,-0.56028,0
3.2365,-0.5367,0
3.2365,-0.54077,0
3.2365,-0.54849,0
3.2365,-0.55621,0
3.2365,-0.56028,0
3.2486,-0.5367,0
3.2486,-0.54077,0
3.2486,-0.54849,0
3.2486,-0.55621,0
3.2486,-0.56028,0
3.2716,-0.5367,0
3.2716,-0.54077,0
3.2716,-0.54849,0
3.2716,-0.55621,0
3.2716,-0.56028,0
3.2947,-0.5367,0
3.2947,-0.54077,0
3.2947,-0.54849,0
3.2947,-0.55621,0
3.2947,-0.56028,0
3.3068,-0.5367,0
3.3068,-0.54077,0
3.3068,-0.54849,0
3.3068,-0.55621,0
3.3068,-0.56028,0
3.3068,-0.5367,0
3.3068,-0.54077,0
3.3068,-0.54849,0
3.3068,-0.55621,0
3.3068,-0.56028,0
3.319,-0.5367,0
3.319,-0.54077,0
3.319,-0.54849,0
3.319,-0.55621,0
3.319,-0.56028,0
3.342,-0.5367,0
3.342,-0.54077,0
3.342,-0.54849,0
3.342,-0.55621,0
3.342,-0.56028,0
3.365,-0.5367,0
3.365,-0.54077,0
3.365,-0.54849,0
3.365,-0.55621,0
3.365,-0.56028,0
3.3772,-0.5367,0
3.3772,-0.54077,0
3.3772,-0.54849,0
3.3772,-0.55621,0
3.3772,-0.56028,0
3.3772,-0.5367,0
3.3772,-0.54077,0
3.3772,-0.54849,0
3.3772,-0.55621,0
3.3772,-0.56028,0
3.3893,-0.5367,0
3.3893,-0.54077,0
3.3893,-0.54849,0
3.3893,-0.55621,0
3.3893,-0.56028,0
3.4124,-0.5367,0
3.4124,-0.54077,0
3.4124,-0.54849,0
3.4124,-0.55621,0
3.4124,-0.56028,0
3.4354,-0.5367,0
3.4354,-0.54077,0
3.4354,-0.54849,0
3.4354,-0.55621,0
3.4354,-0.56028,0
3.4475,-0.5367,0
3.4475,-0.54077,0
3.4475,-0.54849,0
3.4475,-0.55621,0
3.4475,-0.56028,0
3.4475,-0.5367,0
3.4475,-0.54077,0
3.4475,-0.54849,0
3.4475,-0.55621,0
3.4475,-0.56028,0
3.4597,-0.5367,0
3.4597,-0.54077,0
3.4597,-0.54849,0
3.4597,-0.55621,0
3.4597,-0.56028,0
3.4827,-0.5367,0
3.4827,-0.54077,0
3.4827,-0.54849,0
3.4827,-0.55621,0
3.4827,-0.56028,0
3.5058,-0.5367,0
3.5058,-0.54077,0
3.5058,-0.54849,0
3.5058,-0.55621,0
3.5058,-0.56028,0
3.5179,-0.5367,0
3.5179,-0.54077,0
3.5179,-0.54849,0
3.5179,-0.55621,0
3.5179,-0.56028,0
0,-0.56028,0
0,-0.56441,0
0,-0.57222,0
0,-0.58003,0
0,-0.58416,0
0.012149,-0.56028,0
0.012149,-0.56441,0
0.012149,-0.57222,0
0.012149,-0.58003,0
0.012149,-0.58416,0
0.035179,-0.56028,0
0.035179,-0.56441,0
0.035179,-0.57222,0
0.035179,-0.58003,0
0.035179,-0.58416,0
0.058209,-0.56028,0
0.058209,-0.56441,0
0.058209,-0.57222,0
0.058209,-0.58003,0
0.058209,-0.58416,0
0.070358,-0.56028,0
0.070358,-0.56441,0
0.070358,-0.57222,0
0.070358,-0.58003,0
0.070358,-0.58416,0
0.070358,-0.56028,0
0.070358,-0.56441,0
0.070358,-0.57222,0
0.070358,-0.58003,0
0.070358,-0.58416,0
0.082507,-0.56028,0
0.082507,-0.56441,0
0.082507,-0.57222,0
0.082507,-0.58003,0
0.082507,-0.58416,0
0.10554,-0.56028,0
0.10554,-0.56441,0
0.10554,-0.57222,0
0.10554,-0.58003,0
0.10554,-0.58416,0
0.12857,-0.56028,0
0.12857,-0.56441,0
0.12857,-0.57222,0
0.12857,-0.58003,0
0.12857,-0.58416,0
0.14072,-0.56028,0
0.14072,-0.56441,0
0.14072,-0.57222,0
0.14072,-0.58003,0
0.14072,-0.58416,0
0.14072,-0.56028,0
0.14072,-0.56441,0
0.14072,-0.57222,0
0.14072,-0.58003,0
0.14072,-0.58416,0
0.15286,-0.56028,0
0.15286,-0.56441,0
0.15286,-0.57222,0
0.15286,-0.58003,0
0.15286,-0.58416,0
0.1759,-0.56028,0
0.1759,-0.56441,0
0.1759,-0.57222,0
0.1759,-0.58003,0
0.1759,-0.58416,0
0.19893,-0.56028,0
0.19893,-0.56441,0
0.19893,-0.57222,0
0.19893,-0.58003,0
0.19893,-0.58416,0
0.21107,-0.56028,0
0.21107,-0.56441,0
0.21107,-0.57222,0
0.21107,-0.58003,0
0.21107,-0.58416,0
0.21107,-0.56028,0
0.21107,-0.56441,0
0.21107,-0.57222,0
0.21107,-0.58003,0
0.21107,-0.58416,0
0.22322,-0.56028,0
0.22322,-0.56441,0
0.22322,-0.57222,0
0.22322,-0.58003,0
0.22322,-0.58416,0
0.24625,-0.56028,0
0.24625,-0.56441,0
0.24625,-0.57222,0
0.24625,-0.58003,0
0.24625,-0.58416,0
0.26928,-0.56028,0
0.26928,-0.56441,0
0.26928,-0.57222,0
0.26928,-0.58003,0
0.26928,-0.58416,0
0.28143,-0.56028,0
0.28143,-0.56441,0
0.28143,-0.57222,0
0.28143,-0.58003,0
0.28143,-0.58416,0
0.28143,-0.56028,0
0.28143,-0.56441,0
0.28143,-0.57222,0
0.28143,-0.58003,0
0.28143,-0.58416,0
0.29358,-0.56028,0
0.29358,-0.56441,0
0.29358,-0.57222,0
0.29358,-0.58003,0
0.29358,-0.58416,0
0.31661,-0.56028,0
0.31661,-0.56441,0
0.31661,-0.57222,0
0.31661,-0.58003,0
0.31661,-0.58416,0
0.33964,-0.56028,0
0.33964,-0.56441,0
0.33964,-0.57222,0
0.33964,-0.58003,0
0.33964,-0.58416,0
0.35179,-0.56028,0
0.35179,-0.56441,0
0.35179,-0.57222,0
0.35179,-0.58003,0
0.35179,-0.58416,0
0.35179,-0.56028,0
0.35179,-0.56441,0
0.35179,-0.57222,0
0.35179,-0.58003,0
0.35179,-0.58416,0
0.36394,-0.56028,0
0.36394,-0.56441,0
0.36394,-0.57222,0
0.36394,-0.58003,0
0.36394,-0.58416,0
0.38697,-0.56028,0
0.38697,-0.56441,0
0.38697,-0.57222,0
0.38697,-0.58003,0
0.38697,-0.58416,0
0.41,-0.56028,0
0.41,-0.56441,0
0.41,-0.57222,0
0.41,-0.58003,0
0.41,-0.58416,0
0.42215,-0.56028,0
0.42215,-0.56441,0
0.42215,-0.57222,0
0.42215,-0.58003,0
0.42215,-0.58416,0
0.42215,-0.56028,0
0.42215,-0.56441,0
0.42215,-0.57222,0
0.42215,-0.58003,0
0.42215,-0.58416,0
0.4343,-0.56028,0
0.4343,-0.56441,0
0.4343,-0.57222,0
0.4343,-0.58003,0
0.4343,-0.58416,0
0.45733,-0.56028,0
0.45733,-0.56441,0
0.45733,-0.57222,0
0.45733,-0.58003,0
0.45733,-0.58416,0
0.48036,-0.56028,0
0.48036,-0.56441,0
0.48036,-0.57222,0
0.48036,-0.58003,0
0.48036,-0.58416,0
0.49251,-0.56028,0
0.49251,-0.56441,0
0.49251,-0.57222,0
0.49251,-0.58003,0
0.49251,-0.58416,0
0.49251,-0.56028,0
0.49251,-0.56441,0
0.49251,-0.57222,0
0.49251,-0.58003,0
0.49251,-0.58416,0
0.50465,-0.56028,0
0.50465,-0.56441,0
0.50465,-0.57222,0
0.50465,-0.58003,0
0.50465,-0.58416,0
0.52768,-0.56028,0
0.52768,-0.56441,0
0.52768,-0.57222,0
0.52768,-0.58003,0
0.52768,-0.58416,0
0.55072,-0.56028,0
0.55072,-0.56441,0
0.55072,-0.57222,0
0.55072,-0.58003,0
0.55072,-0.58416,0
0.56286,-0.56028,0
0.56286,-0.56441,0
0.56286,-0.57222,0
0.56286,-0.58003,0
0.56286,-0.58416,0
0.56286,-0.56028,0
0.56286,-0.56441,0
0.56286,-0.57222,0
0.56286,-0.58003,0
0.56286,-0.58416,0
0.57501,-0.56028,0
0.57501,-0.56441,0
0.57501,-0.57222,0
0.57501,-0.58003,0
0.57501,-0.58416,0
0.59804,-0.56028,0
0.59804,-0.56441,0
0.59804,-0.57222,0
0.59804,-0.58003,0
0.59804,-0.58416,0
0.62107,-0.56028,0
0.62107,-0.56441,0
0.62107,-0.57222,0
0.62107,-0.58003,0
0.62107,-0.58416,0
0.63322,-0.56028,0
0.63322,-0.56441,0
0.63322,-0.57222,0
0.63322,-0.58003,0
0.63322,-0.58416,0
0.63322,-0.56028,0
0.63322,-0.56441,0
0.63322,-0.57222,0
0.63322,-0.58003,0
0.63322,-0.58416,0
0.64537,-0.56028,0
0.64537,-0.56441,0
0.64537,-0.57222,0
0.64537,-0.58003,0
0.64537,-0.58416,0
0.6684,-0.56028,0
0.6684,-0.56441,0
0.6684,-0.57222,0
0.6684,-0.58003,0
0.6684,-0.58416,0
0.69143,-0.56028,0
0.69143,-0.56441,0
0.69143,-0.57222,0
0.69143,-0.58003,0
0.69143,-0.58416,0
0.70358,-0.56028,0
0.70358,-0.56441,0
0.70358,-0.57222,0
0.70358,-0.58003,0
0.70358,-0.58416,0
0.70358,-0.56028,0
0.70358,-0.56441,0
0.70358,-0.57222,0
0.70358,-0.58003,0
0.70358,-0.58416,0
0.71573,-0.56028,0
0.71573,-0.56441,0
0.71573,-0.57222,0
0.71573,-0.58003,0
0.71573,-0.58416,0
0.73876,-0.56028,0
0.73876,-0.56441,0
0.73876,-0.57222,0
0.73876,-0.58003,0
0.73876,-0.58416,0
0.76179,-0.56028,0
0.76179,-0.56441,0
0.76179,-0.57222,0
0.76179,-0.58003,0
0.76179,-0.58416,0
0.77394,-0.56028,0
0.77394,-0.56441,0
0.77394,-0.57222,0
0.77394,-0.58003,0
0.77394,-0.58416,0
0.77394,-0.56028,0
0.77394,-0.56441,0
0.77394,-0.57222,0
0.77394,-0.58003,0
0.77394,-0.58416,0
0.78609,-0.56028,0
0.78609,-0.56441,0
0.78609,-0.57222,0
0.78609,-0.58003,0
0.78609,-0.58416,0
0.80912,-0.56028,0
0.80912,-0.56441,0
0.80912,-0.57222,0
0.80912,-0.58003,0
0.80912,-0.58416,0
0.83215,-0.56028,0
0.83215,-0.56441,0
0.83215,-0.57222,0
0.83215,-0.58003,0
0.83215,-0.58416,0
0.8443,-0.56028,0
0.8443,-0.56441,0
0.8443,-0.57222,0
0.8443,-0.58003,0
0.8443,-0.58416,0
0.8443,-0.56028,0
0.8443,-0.56441,0
0.8443,-0.57222,0
0.8443,-0.58003,0
0.8443,-0.58416,0
0.85644,-0.56028,0
0.85644,-0.56441,0
0.85644,-0.57222,0
0.85644,-0.58003,0
0.85644,-0.58416,0
0.87947,-0.56028,0
0.87947,-0.56441,0
0.87947,-0.57222,0
0.87947,-0.58003,0
0.87947,-0.58416,0
0.90251,-0.56028,0
0.90251,-0.56441,0
0.90251,-0.57222,0
0.90251,-0.58003,0
0.90251,-0.58416,0
0.91465,-0.56028,0
0.91465,-0.56441,0
0.91465,-0.57222,0
0.91465,-0.58003,0
0.91465,-0.58416,0
0.91465,-0.56028,0
0.91465,-0.56441,0
0.91465,-0.57222,0
0.91465,-0.58003,0
0.91465,-0.58416,0
0.9268,-0.56028,0
0.9268,-0.56441,0
0.9268,-0.57222,0
0.9268,-0.58003,0
0.9268,-0.58416,0
0.94983,-0.56028,0
0.94983,-0.56441,0
0.94983,-0.57222,0
0.94983,-0.58003,0
0.94983,-0.58416,0
0.97286,-0.56028,0
0.97286,-0.56441,0
0.97286,-0.57222,0
0.97286,-0.58003,0
0.97286,-0.58416,0
0.98501,-0.56028,0
0.98501,-0.56441,0
0.98501,-0.57222,0
0.98501,-0.58003,0
